x50,I50,x100,I100,x200,I200,x1,I1,x2,I2,x3,I3
0.0299,36.562,0.0573,6.167,0.1331,5.868,,,,,0.0614,4.1948
0.0299,36.434,0.0575,6.08,0.1331,5.776,,,,,0.0615,4.2066
0.0299,36.617,0.0576,6.176,0.1331,5.732,,,,,0.0615,4.2175
0.0299,36.565,0.0578,6.089,0.1331,5.741,,,,,0.0616,4.2349
0.0299,36.505,0.0579,5.928,0.1331,5.809,,,,,0.0617,4.3394
0.0299,36.474,0.058,5.589,0.1331,5.733,,,,,0.0617,4.3433
0.0299,36.541,0.0581,5.628,0.1332,5.706,,,,,0.0617,4.3165
0.0299,36.451,0.0582,5.617,0.1332,5.72,,,,,0.0618,4.3216
0.03,36.49,0.0584,5.578,0.1332,5.782,,,,,0.0618,4.3956
0.03,36.36,0.0584,5.478,0.1332,5.709,,,,,0.0618,4.3864
0.03,36.5,0.0585,5.596,0.1332,5.674,,,,,0.0618,4.3491
0.03,36.441,0.0586,5.571,0.1332,5.713,,,,,0.0619,4.335
0.03,36.367,0.0587,5.528,0.1332,5.761,,,,,0.0619,4.3992
0.03,36.219,0.0588,5.457,0.1332,5.697,,,,,0.0619,4.4002
0.03,36.181,0.0588,5.582,0.1332,5.667,,,,,0.062,4.3341
0.03,36.11,0.0589,5.568,0.1332,5.708,,,,,0.062,4.3308
0.03,36.052,0.059,5.563,0.1332,5.745,,,,,0.062,4.3889
0.03,35.892,0.059,5.518,0.1332,5.711,,,,,0.062,4.3798
0.03,36.051,0.0591,5.62,0.1332,5.655,,,,,0.062,4.3286
0.03,35.991,0.0591,5.64,0.1332,5.692,,,,,0.062,4.3194
0.03,35.887,0.0591,5.646,0.1332,5.745,,,,,0.062,4.3747
0.03,35.804,0.0592,5.611,0.1332,5.7,,,,,0.0621,4.3645
0.03,35.996,0.0592,5.699,0.1332,5.636,,,,,0.0621,4.3017
0.03,35.969,0.0593,5.726,0.1332,5.7,,,,,0.0621,4.3057
0.03,36.031,0.0593,5.72,0.1332,5.761,,,,,0.0621,4.3528
0.03,35.857,0.0593,5.635,0.1332,5.706,,,,,0.0621,4.3427
0.03,35.951,0.0593,5.711,0.1332,5.635,,,,,0.0621,4.2829
0.03,35.925,0.0593,5.745,0.1333,5.6,,,,,0.0621,4.276
0.03,35.914,0.0593,5.732,0.1334,5.733,,,,,0.0621,4.3277
0.03,35.903,0.0594,5.632,0.1336,5.699,,,,,0.0621,4.3245
0.03,36.045,0.0594,5.732,0.1337,5.613,,,,,0.0621,4.2595
0.03,35.989,0.0594,5.765,0.1338,5.586,,,,,0.0621,4.2412
0.03,36.025,0.0594,5.705,0.134,5.699,,,,,0.0621,4.3113
0.03,35.972,0.0594,5.608,0.1341,5.622,,,,,0.0621,4.2861
0.03,36.111,0.0595,5.754,0.1343,5.525,,,,,0.0621,4.2119
0.03,36.121,0.0595,5.777,0.1344,5.498,,,,,0.0622,4.2099
0.03,36.047,0.0595,5.675,0.1346,5.586,,,,,0.0622,4.2648
0.03,35.928,0.0595,5.586,0.1348,5.544,,,,,0.0622,4.2353
0.03,36.091,0.0596,5.74,0.135,5.511,,,,,0.0622,4.1652
0.0301,35.936,0.0596,5.738,0.1352,5.523,,,,,0.0623,4.1546
0.0301,35.954,0.0596,5.65,0.1354,5.627,,,,,0.0623,4.1895
0.0301,35.786,0.0596,5.573,0.1356,5.554,,,,,0.0623,4.1658
0.0301,35.788,0.0596,5.713,0.1358,5.473,,,,,0.0624,4.081
0.0301,35.659,0.0596,5.697,0.136,5.511,,,,,0.0624,4.0554
0.0301,35.604,0.0596,5.647,0.1362,5.688,,,,,0.0624,4.0996
0.0301,35.427,0.0596,5.596,0.1365,5.662,,,,,0.0625,4.0495
0.0302,35.617,0.0596,5.72,0.1367,5.566,,,,,0.0625,3.9637
0.0302,35.556,0.0596,5.693,0.137,5.559,,,,,0.0626,3.945
0.0302,35.58,0.0596,5.68,0.1372,5.66,,,,,0.0626,3.9682
0.0302,35.541,0.0596,5.588,0.1374,5.656,,,,,0.0627,3.9174
0.0302,35.574,0.0596,5.691,0.1377,5.589,,,,,0.0627,3.8375
0.0302,35.552,0.0596,5.692,0.1379,5.602,,,,,0.0627,3.7863
0.0302,35.531,0.0596,5.654,0.1381,5.66,,,,,0.0628,3.8156
0.0302,35.45,0.0596,5.557,0.1383,5.615,,,,,0.0629,3.755
0.0302,35.63,0.0596,5.716,0.1386,5.541,,,,,0.0629,3.655
0.0302,35.516,0.0596,5.697,0.1388,5.621,,,,,0.0629,3.6083
0.0302,35.525,0.0596,5.634,0.139,5.734,,,,,0.063,3.6154
0.0302,35.444,0.0596,5.548,0.1392,5.63,,,,,0.063,3.5666
0.0302,35.553,0.0596,5.625,0.1394,5.58,,,,,0.0631,3.4447
0.0302,35.502,0.0596,5.712,0.1396,5.627,,,,,0.0632,3.3924
0.0303,35.489,0.0596,5.66,0.1398,5.764,,,,,0.0632,3.3808
0.0303,35.374,0.0596,5.543,0.14,5.738,,,,,0.0633,3.3228
0.0303,35.565,0.0596,5.642,0.1401,5.681,,,,,0.0633,3.2108
0.0303,35.532,0.0596,5.69,0.1403,5.648,,,,,0.0634,3.1577
0.0303,35.461,0.0596,5.65,0.1404,5.729,,,,,0.0635,3.1403
0.0304,35.42,0.0596,5.553,0.1406,5.691,,,,,0.0635,3.0848
0.0304,35.568,0.0596,5.645,0.1408,5.691,,,,,0.0636,2.9633
0.0304,35.491,0.0596,5.67,0.1409,5.751,,,,,0.0636,2.9209
0.0304,35.49,0.0596,5.648,0.1411,5.825,,,,,0.0637,2.8957
0.0304,35.388,0.0596,5.539,0.1413,5.744,,,,,0.0638,2.8284
0.0304,35.522,0.0596,5.635,0.1415,5.695,,,,,0.0638,2.7206
0.0304,35.424,0.0596,5.644,0.1416,5.699,,,,,0.0639,2.6857
0.0304,35.367,0.0596,5.62,0.1418,5.763,,,,,0.0639,2.7113
0.0304,35.27,0.0596,5.557,0.142,5.77,,,,,0.064,2.6162
0.0304,35.374,0.0596,5.649,0.1421,5.748,,,,,0.0641,2.5992
0.0304,35.232,0.0596,5.647,0.1423,5.776,,,,,0.0641,2.5102
0.0305,35.213,0.0596,5.632,0.1425,5.787,,,,,0.0642,2.5448
0.0305,35.035,0.0596,5.541,0.1427,5.724,,,,,0.0642,2.4634
0.0305,35.034,0.0596,5.637,0.1428,5.682,,,,,0.0643,2.4424
0.0305,34.979,0.0596,5.655,0.143,5.794,,,,,0.0644,2.3829
0.0306,34.882,0.0596,5.665,0.1432,5.873,,,,,0.0644,2.4142
0.0306,34.762,0.0596,5.528,0.1434,5.774,,,,,0.0645,2.3636
0.0306,34.904,0.0596,5.643,0.1436,5.706,,,,,0.0645,2.3374
0.0306,34.771,0.0596,5.669,0.1438,5.774,,,,,0.0646,2.3148
0.0306,34.604,0.0596,5.658,0.144,5.859,,,,,0.0647,2.3418
0.0306,34.473,0.0596,5.528,0.1442,5.864,,,,,0.0647,2.3145
0.0306,34.325,0.0596,5.667,0.1444,5.822,,,,,0.0648,2.2946
0.0307,34.016,0.0596,5.657,0.1446,5.747,,,,,0.0649,2.2565
0.0307,33.819,0.0596,5.638,0.1448,5.832,,,,,0.0649,2.3344
0.0307,33.431,0.0596,5.552,0.1449,5.792,,,,,0.065,2.3241
0.0307,33.48,0.0596,5.682,,,,,,,0.0651,2.3172
0.0307,33.319,0.0596,5.704,,,,,,,0.0651,2.2961
0.0307,33.336,0.0596,5.608,,,,,,,0.0652,2.3896
0.0307,33.277,0.0596,5.533,,,,,,,0.0653,2.3906
0.0307,33.338,0.0597,5.658,,,,,,,0.0653,2.3873
0.0307,33.248,0.0597,5.661,,,,,,,0.0654,2.3914
0.0307,33.14,0.0597,5.592,,,,,,,0.0654,2.4873
0.0308,32.94,0.0597,5.508,,,,,,,0.0655,2.4968
0.0308,32.714,0.0597,5.633,,,,,,,0.0656,2.4943
0.0309,32.28,0.0598,5.626,,,,,,,0.0657,2.4986
0.0309,31.352,0.0598,5.563,,,,,,,0.0657,2.5819
0.0309,30.423,0.0598,5.489,,,,,,,0.0658,2.5899
0.031,30.051,0.0598,5.606,,,,,,,0.0659,2.5742
0.031,29.412,0.0599,5.574,,,,,,,0.066,2.5823
0.031,29.159,0.0599,5.571,,,,,,,0.066,2.6458
0.0311,28.539,0.0599,5.482,,,,,,,0.0661,2.6564
0.0311,28.33,0.0599,5.582,,,,,,,0.0662,2.6606
0.0311,27.61,0.0599,5.577,,,,,,,0.0662,2.6297
0.0312,26.919,0.0599,5.562,,,,,,,0.0663,2.6806
0.0312,26.501,0.0599,5.45,,,,,,,0.0664,2.6769
0.0313,26.076,0.0599,5.582,,,,,,,0.0665,2.6665
0.0313,25.785,0.0599,5.603,,,,,,,0.0665,2.6404
0.0313,25.423,0.0599,5.551,,,,,,,0.0666,2.6682
0.0314,25.053,0.0599,5.447,,,,,,,0.0667,2.6349
0.0314,25.045,0.0599,5.6,,,,,,,0.0668,2.6088
0.0315,24.681,0.0599,5.591,,,,,,,0.0669,2.557
0.0315,24.616,0.0599,5.517,,,,,,,0.0669,2.5751
0.0315,24.42,0.0599,5.435,,,,,,,0.067,2.5335
0.0315,24.398,0.0599,5.637,,,,,,,0.0671,2.475
0.0316,24.215,0.0599,5.61,,,,,,,0.0672,2.4142
0.0316,24.144,0.0599,5.515,,,,,,,0.0672,2.4324
0.0316,23.88,0.0599,5.439,,,,,,,0.0673,2.3967
0.0316,23.903,0.0599,5.533,,,,,,,0.0674,2.3218
0.0316,23.745,0.0599,5.56,,,,,,,0.0675,2.266
0.0317,23.653,0.0599,5.523,,,,,,,0.0675,2.2706
0.0317,23.299,0.0599,5.443,,,,,,,0.0676,2.2151
0.0318,23.174,0.0599,5.568,,,,,,,0.0677,2.146
0.0318,22.879,0.0599,5.545,,,,,,,0.0678,2.1017
0.0318,22.422,0.0599,5.531,,,,,,,0.0678,2.114
0.0319,22.031,0.0599,5.455,,,,,,,0.0679,2.0746
0.0319,21.391,0.0599,5.543,,,,,,,0.068,2.0014
0.032,20.875,0.0599,5.568,,,,,,,0.068,1.9739
0.032,20.006,0.0599,5.55,,,,,,,0.0681,1.9831
0.0321,19.449,0.0599,5.462,,,,,,,0.0682,1.9405
0.0321,18.862,0.0599,5.563,,,,,,,0.0683,1.9211
0.0322,18.488,0.0599,5.562,,,,,,,0.0683,1.8549
0.0322,17.818,0.0599,5.543,,,,,,,0.0684,1.8979
0.0323,17.493,0.0599,5.447,,,,,,,0.0685,1.8507
0.0323,17.282,0.0599,5.541,,,,,,,0.0686,1.8332
0.0324,17.072,0.0599,5.563,,,,,,,0.0686,1.772
0.0324,16.85,0.0599,5.559,,,,,,,0.0687,1.8218
0.0325,16.706,0.0599,5.444,,,,,,,0.0687,1.7888
0.0325,16.731,0.0599,5.566,,,,,,,0.0688,1.7777
0.0325,16.695,0.0599,5.576,,,,,,,0.0689,1.7404
0.0326,16.732,0.0599,5.542,,,,,,,0.0689,1.797
0.0326,16.692,0.0599,5.431,,,,,,,0.069,1.7605
0.0327,16.84,0.0599,5.573,,,,,,,0.069,1.7538
0.0327,16.801,0.0599,5.551,,,,,,,0.0691,1.7481
0.0327,16.802,0.0599,5.534,,,,,,,0.0692,1.8005
0.0328,16.779,0.0599,5.457,,,,,,,0.0692,1.7706
0.0328,16.937,0.0599,5.584,,,,,,,0.0693,1.786
0.0328,16.862,0.0599,5.535,,,,,,,0.0693,1.7688
0.0329,16.889,0.0599,5.529,,,,,,,0.0694,1.8092
0.0329,16.794,0.0599,5.462,,,,,,,0.0695,1.8084
0.0329,16.806,0.0599,5.581,,,,,,,0.0695,1.8056
0.033,16.765,0.0599,5.584,,,,,,,0.0696,1.8038
0.033,16.711,0.0599,5.532,,,,,,,0.0696,1.8564
0.033,16.608,0.0599,5.467,,,,,,,0.0696,1.8485
0.033,16.77,0.0599,5.574,,,,,,,0.0697,1.847
0.033,16.695,0.0599,5.564,,,,,,,0.0697,1.8466
0.0331,16.608,0.0599,5.54,,,,,,,0.0698,1.8857
0.0331,16.545,0.0599,5.463,,,,,,,0.0698,1.8768
0.0331,16.643,0.0599,5.557,,,,,,,0.0699,1.8816
0.0332,16.612,0.0599,5.566,,,,,,,0.0699,1.8802
0.0332,16.652,0.0599,5.559,,,,,,,0.07,1.9317
0.0333,16.545,0.0599,5.449,,,,,,,0.07,1.9225
0.0333,16.691,0.0599,5.557,,,,,,,0.0701,1.9223
0.0333,16.822,0.0599,5.585,,,,,,,0.0701,1.8853
0.0333,16.897,0.0599,5.526,,,,,,,0.0701,1.9561
0.0334,17.0,0.0599,5.441,,,,,,,0.0702,1.9425
0.0334,17.221,0.0599,5.593,,,,,,,0.0702,1.9497
0.0334,17.389,0.0599,5.575,,,,,,,0.0702,1.9206
0.0335,17.503,0.0599,5.514,,,,,,,0.0703,1.9899
0.0335,17.657,0.0599,5.429,,,,,,,0.0704,1.9666
0.0335,17.827,0.0599,5.607,,,,,,,0.0704,1.9589
0.0335,17.903,0.0599,5.591,,,,,,,0.0705,1.9342
0.0336,18.091,0.0599,5.495,,,,,,,0.0705,1.9966
0.0336,18.115,0.0599,5.419,,,,,,,0.0706,1.974
0.0336,18.509,0.0599,5.612,,,,,,,0.0706,1.9523
0.0336,18.586,0.0599,5.563,,,,,,,0.0707,1.9307
0.0336,18.697,0.0599,5.503,,,,,,,0.0708,1.9837
0.0337,18.738,0.0599,5.449,,,,,,,0.0708,1.9713
0.0337,19.055,0.0599,5.609,,,,,,,0.0709,1.9373
0.0337,19.093,0.0599,5.541,,,,,,,0.071,1.9152
0.0337,19.252,0.0599,5.508,,,,,,,0.071,1.9441
0.0338,19.326,0.0599,5.448,,,,,,,0.0711,1.9282
0.0338,19.696,0.0599,5.571,,,,,,,0.0711,1.8848
0.0338,19.862,0.0599,5.534,,,,,,,0.0712,1.8633
0.0339,19.964,0.0599,5.531,,,,,,,0.0713,1.8883
0.0339,20.102,0.0599,5.434,,,,,,,0.0714,1.8696
0.0339,20.373,0.0599,5.538,,,,,,,0.0714,1.8507
0.0339,20.665,0.0599,5.541,,,,,,,0.0715,1.7912
0.034,20.8,0.0599,5.542,,,,,,,0.0716,1.8328
0.034,20.977,0.0599,5.433,,,,,,,0.0716,1.7945
0.034,21.153,0.0599,5.532,,,,,,,0.0717,1.7749
0.034,21.216,0.0599,5.54,,,,,,,0.0717,1.728
0.034,21.356,0.0599,5.549,,,,,,,0.0718,1.7651
0.0341,21.455,0.0599,5.389,,,,,,,0.0719,1.7135
0.0341,21.652,0.0599,5.504,,,,,,,0.072,1.7104
0.0341,21.795,0.0599,5.562,,,,,,,0.072,1.6585
0.0342,21.895,0.0599,5.546,,,,,,,0.0721,1.7022
0.0342,21.892,0.0599,5.416,,,,,,,0.0722,1.6482
0.0342,22.065,0.0599,5.526,,,,,,,0.0723,1.6505
0.0342,22.229,0.0599,5.552,,,,,,,0.0723,1.6029
0.0343,22.415,0.0599,5.525,,,,,,,0.0724,1.6402
0.0343,22.635,0.0599,5.428,,,,,,,0.0725,1.5997
0.0343,23.116,0.0599,5.561,,,,,,,0.0725,1.6027
0.0344,23.236,0.0599,5.529,,,,,,,0.0726,1.5666
0.0344,23.532,0.0599,5.504,,,,,,,0.0726,1.6082
0.0345,23.6,0.0599,5.433,,,,,,,0.0726,1.5751
0.0345,24.076,0.0599,5.57,,,,,,,0.0727,1.5714
0.0345,24.211,0.0599,5.506,,,,,,,0.0728,1.5458
0.0345,24.524,0.0599,5.528,,,,,,,0.0728,1.5847
0.0346,24.642,0.0599,5.423,,,,,,,0.0729,1.5638
0.0346,25.128,0.0599,5.535,,,,,,,0.0729,1.554
0.0347,25.264,0.0599,5.522,,,,,,,0.073,1.5176
0.0347,25.654,0.0599,5.527,,,,,,,0.0731,1.59
0.0348,26.002,0.0599,5.417,,,,,,,0.0731,1.5648
0.0348,26.347,0.0599,5.524,,,,,,,0.0732,1.5626
0.0348,26.638,0.0599,5.526,,,,,,,0.0732,1.5201
0.0349,26.83,0.0599,5.525,,,,,,,0.0733,1.595
0.0349,27.086,0.0599,5.418,,,,,,,0.0734,1.5777
0.0349,27.338,0.0599,5.535,,,,,,,0.0734,1.58
0.035,27.568,0.0599,5.536,,,,,,,0.0735,1.5514
0.035,27.714,0.0599,5.512,,,,,,,0.0736,1.6148
0.0351,27.777,0.0599,5.429,,,,,,,0.0737,1.6077
0.0351,27.97,0.0599,5.545,,,,,,,0.0737,1.5984
0.0351,27.977,0.0599,5.559,,,,,,,0.0738,1.5801
0.0351,28.188,0.0599,5.5,,,,,,,0.0738,1.6528
0.0352,28.216,0.0599,5.415,,,,,,,0.0739,1.631
0.0352,28.376,0.0599,5.557,,,,,,,0.074,1.6269
0.0352,28.429,0.0599,5.561,,,,,,,0.0741,1.6107
0.0353,28.5,0.0599,5.497,,,,,,,0.0741,1.6788
0.0353,28.583,0.0599,5.405,,,,,,,0.0742,1.6654
0.0354,28.778,0.0599,5.584,,,,,,,0.0743,1.6563
0.0354,28.9,0.0599,5.573,,,,,,,0.0744,1.6409
0.0355,28.988,0.0599,5.481,,,,,,,0.0744,1.7021
0.0355,28.983,0.0599,5.431,,,,,,,0.0746,1.6808
0.0356,29.309,0.0599,5.55,,,,,,,0.0746,1.6599
0.0357,29.378,0.0599,5.542,,,,,,,0.0747,1.6527
0.0357,29.531,0.0599,5.502,,,,,,,0.0748,1.7024
0.0357,29.545,0.0599,5.419,,,,,,,0.0749,1.6729
0.0358,29.823,0.0599,5.559,,,,,,,0.075,1.6576
0.0358,29.967,0.0599,5.527,,,,,,,0.0751,1.639
0.0359,30.031,0.0599,5.502,,,,,,,0.0752,1.6872
0.0359,29.883,0.0599,5.418,,,,,,,0.0752,1.6688
0.036,29.992,0.0599,5.531,,,,,,,0.0753,1.6584
0.036,29.756,0.0599,5.519,,,,,,,0.0754,1.6085
0.036,29.624,0.0599,5.499,,,,,,,0.0755,1.6675
0.0361,29.377,0.0599,5.39,,,,,,,0.0756,1.6222
0.0361,29.283,0.0599,5.561,,,,,,,0.0757,1.632
0.0362,29.148,0.0599,5.553,,,,,,,0.0758,1.573
0.0362,28.919,0.0599,5.482,,,,,,,0.0759,1.6138
0.0362,28.652,0.0599,5.368,,,,,,,0.076,1.5939
0.0362,28.544,0.0599,5.559,,,,,,,0.0761,1.5833
0.0363,28.32,0.0599,5.559,,,,,,,0.0762,1.5447
0.0363,27.968,0.0599,5.472,,,,,,,0.0762,1.5914
0.0363,27.713,0.0599,5.381,,,,,,,0.0764,1.5585
0.0364,27.693,0.0599,5.565,,,,,,,0.0765,1.5487
0.0364,27.379,0.0599,5.52,,,,,,,0.0765,1.5186
0.0364,27.257,0.0599,5.487,,,,,,,0.0767,1.5619
0.0365,26.888,0.0599,5.398,,,,,,,0.0768,1.5406
0.0365,26.907,0.0599,5.554,,,,,,,0.0768,1.5275
0.0365,26.78,0.0599,5.509,,,,,,,0.077,1.4852
0.0365,26.63,0.0599,5.471,,,,,,,0.0771,1.5591
0.0366,26.503,0.0599,5.389,,,,,,,0.0772,1.5341
0.0366,26.435,0.0599,5.503,,,,,,,0.0773,1.5251
0.0366,26.322,0.0599,5.503,,,,,,,0.0774,1.4919
0.0366,26.266,0.0599,5.481,,,,,,,0.0775,1.5672
0.0367,26.141,0.0599,5.403,,,,,,,0.0776,1.5463
0.0367,26.275,0.0599,5.514,,,,,,,0.0777,1.534
0.0368,26.126,0.0599,5.514,,,,,,,0.0777,1.5202
0.0368,26.156,0.0599,5.497,,,,,,,0.0779,1.5766
0.0368,26.104,0.0599,5.375,,,,,,,0.0779,1.5775
0.0369,26.232,0.0599,5.475,,,,,,,0.078,1.5759
0.0369,26.219,0.0599,5.526,,,,,,,0.0781,1.5518
0.0369,26.119,0.0599,5.522,,,,,,,0.0782,1.6127
0.037,25.99,0.0599,5.374,,,,,,,0.0783,1.6068
0.037,26.08,0.0599,5.491,,,,,,,0.0783,1.6009
0.0371,25.909,0.0599,5.52,,,,,,,0.0784,1.5804
0.0371,25.628,0.0599,5.494,,,,,,,0.0785,1.6433
0.0372,25.167,0.0599,5.384,,,,,,,0.0786,1.6211
0.0372,24.998,0.0599,5.532,,,,,,,0.0787,1.6158
0.0373,24.365,0.0599,5.497,,,,,,,0.0788,1.5881
0.0374,23.972,0.0599,5.482,,,,,,,0.0788,1.6549
0.0374,23.077,0.0599,5.385,,,,,,,0.0789,1.619
0.0375,22.774,0.0599,5.537,,,,,,,0.079,1.6288
0.0375,22.056,0.0599,5.486,,,,,,,0.079,1.5952
0.0375,21.692,0.0599,5.489,,,,,,,0.0791,1.6448
0.0376,21.208,0.0599,5.43,,,,,,,0.0791,1.6142
0.0376,21.119,0.0599,5.534,,,,,,,0.0792,1.6267
0.0377,20.682,0.0599,5.47,,,,,,,0.0792,1.5936
0.0377,20.545,0.0599,5.492,,,,,,,0.0793,1.6452
0.0378,20.436,0.0599,5.407,,,,,,,0.0794,1.6168
0.0378,20.48,0.0599,5.516,,,,,,,0.0794,1.6028
0.0378,20.438,0.0599,5.486,,,,,,,0.0795,1.5853
0.0379,20.366,0.0599,5.511,,,,,,,0.0795,1.6344
0.0379,20.287,0.0599,5.38,,,,,,,,
0.038,20.495,0.0599,5.506,,,,,,,,
0.038,20.482,0.0599,5.495,,,,,,,,
0.038,20.444,0.0599,5.494,,,,,,,,
0.0381,20.396,0.0599,5.41,,,,,,,,
0.0381,20.567,0.0599,5.534,,,,,,,,
0.0381,20.488,0.0599,5.503,,,,,,,,
0.0381,20.451,0.0599,5.496,,,,,,,,
0.0382,20.332,0.0599,5.388,,,,,,,,
0.0382,20.32,0.0599,5.551,,,,,,,,
0.0383,20.158,0.0599,5.507,,,,,,,,
0.0383,20.005,0.0599,5.47,,,,,,,,
0.0383,19.518,0.0599,5.434,,,,,,,,
0.0384,19.337,0.0599,5.554,,,,,,,,
0.0384,18.626,0.0599,5.532,,,,,,,,
0.0385,18.266,0.0599,5.465,,,,,,,,
0.0385,17.733,0.0599,5.379,,,,,,,,
0.0386,17.637,0.0599,5.563,,,,,,,,
0.0386,17.3,0.0599,5.53,,,,,,,,
0.0386,17.246,0.0599,5.479,,,,,,,,
0.0387,17.092,0.0599,5.409,,,,,,,,
0.0387,17.17,0.0599,5.534,,,,,,,,
0.0387,17.163,0.0599,5.496,,,,,,,,
0.0387,17.134,0.0599,5.48,,,,,,,,
0.0388,17.169,0.0599,5.41,,,,,,,,
0.0388,17.464,0.0599,5.544,,,,,,,,
0.0389,17.473,0.0599,5.497,,,,,,,,
0.0389,17.684,0.0599,5.515,,,,,,,,
0.0389,17.779,0.0599,5.399,,,,,,,,
0.039,18.15,0.0599,5.544,,,,,,,,
0.039,18.229,0.0599,5.539,,,,,,,,
0.039,18.463,0.0599,5.485,,,,,,,,
0.039,18.469,0.0599,5.376,,,,,,,,
0.0391,18.814,0.0599,5.559,,,,,,,,
0.0391,18.87,0.0599,5.529,,,,,,,,
0.0392,18.985,0.0599,5.45,,,,,,,,
0.0392,18.96,0.0599,5.356,,,,,,,,
0.0393,19.202,0.0599,5.564,,,,,,,,
0.0393,19.142,0.0599,5.536,,,,,,,,
0.0393,19.14,0.0599,5.452,,,,,,,,
0.0394,19.002,0.0599,5.392,,,,,,,,
0.0394,19.057,0.0599,5.575,,,,,,,,
0.0395,18.996,0.0599,5.509,,,,,,,,
0.0395,18.973,0.0599,5.488,,,,,,,,
0.0395,18.739,0.0599,5.379,,,,,,,,
0.0396,18.744,0.0599,5.508,,,,,,,,
0.0396,18.715,0.0599,5.495,,,,,,,,
0.0396,18.69,0.0599,5.466,,,,,,,,
0.0397,18.51,0.0599,5.402,,,,,,,,
0.0397,18.608,0.0599,5.525,,,,,,,,
0.0397,18.53,0.0599,5.492,,,,,,,,
0.0398,18.512,0.0599,5.498,,,,,,,,
0.0398,18.489,0.0599,5.4,,,,,,,,
0.0398,18.597,0.0599,5.5,,,,,,,,
0.0398,18.561,0.0599,5.495,,,,,,,,
0.0398,18.502,0.0599,5.495,,,,,,,,
0.0398,18.466,0.0599,5.389,,,,,,,,
0.0398,18.645,0.0599,5.492,,,,,,,,
0.0398,18.601,0.0599,5.528,,,,,,,,
0.0398,18.545,0.0599,5.509,,,,,,,,
0.0398,18.429,0.0599,5.391,,,,,,,,
0.0398,18.618,0.0599,5.536,,,,,,,,
0.0398,18.579,0.0599,5.51,,,,,,,,
0.0398,18.56,0.0599,5.511,,,,,,,,
0.0398,18.489,0.0599,5.398,,,,,,,,
0.0398,18.58,0.0599,5.543,,,,,,,,
0.0398,18.619,0.0599,5.495,,,,,,,,
0.0398,18.604,0.0599,5.487,,,,,,,,
0.0398,18.468,0.0599,5.415,,,,,,,,
0.0398,18.569,0.0599,5.546,,,,,,,,
0.0398,18.516,0.0599,5.49,,,,,,,,
0.0398,18.515,0.0599,5.493,,,,,,,,
0.0398,18.49,0.0599,5.442,,,,,,,,
0.0398,18.606,,,,,,,,,,
0.0398,18.442,,,,,,,,,,
0.0398,18.535,,,,,,,,,,
0.0398,18.487,,,,,,,,,,
0.0398,18.611,,,,,,,,,,
0.0398,18.491,,,,,,,,,,
0.0398,18.471,,,,,,,,,,
0.0398,18.392,,,,,,,,,,
0.0398,18.602,,,,,,,,,,
0.0398,18.552,,,,,,,,,,
0.0398,18.458,,,,,,,,,,
0.0398,18.359,,,,,,,,,,
0.0398,18.544,,,,,,,,,,
0.0398,18.445,,,,,,,,,,
0.0398,18.53,,,,,,,,,,
0.0398,18.439,,,,,,,,,,
0.0398,18.558,,,,,,,,,,
0.0398,18.5,,,,,,,,,,
0.0398,18.538,,,,,,,,,,
0.0398,18.416,,,,,,,,,,
0.0398,18.614,,,,,,,,,,
0.0398,18.568,,,,,,,,,,
0.0398,18.52,,,,,,,,,,
0.0398,18.595,,,,,,,,,,
0.0398,18.682,,,,,,,,,,
0.0398,18.503,,,,,,,,,,
0.0398,18.559,,,,,,,,,,
0.0398,18.529,,,,,,,,,,
0.0398,18.607,,,,,,,,,,
0.0398,18.578,,,,,,,,,,
0.0398,18.551,,,,,,,,,,
0.0398,18.408,,,,,,,,,,
0.0398,18.487,,,,,,,,,,
0.0398,18.507,,,,,,,,,,
0.0398,18.439,,,,,,,,,,
0.0398,18.38,,,,,,,,,,
0.0398,18.477,,,,,,,,,,
0.0398,18.414,,,,,,,,,,
0.0398,18.466,,,,,,,,,,
0.0398,18.43,,,,,,,,,,
0.0398,18.51,,,,,,,,,,
0.0398,18.524,,,,,,,,,,
0.0398,18.498,,,,,,,,,,
0.0398,18.366,,,,,,,,,,
0.0398,18.581,,,,,,,,,,
0.0398,18.537,,,,,,,,,,
0.0398,18.507,,,,,,,,,,
0.0398,18.427,,,,,,,,,,
0.0398,18.52,,,,,,,,,,
0.0398,18.421,,,,,,,,,,
0.0398,18.455,,,,,,,,,,
0.0398,18.452,,,,,,,,,,
0.0398,18.538,,,,,,,,,,
0.0398,18.523,,,,,,,,,,
0.0398,18.502,,,,,,,,,,
0.0398,18.385,,,,,,,,,,
0.0398,18.524,,,,,,,,,,
0.0398,18.47,,,,,,,,,,
0.0398,18.439,,,,,,,,,,
0.0398,18.418,,,,,,,,,,
0.0398,18.525,,,,,,,,,,
0.0398,18.492,,,,,,,,,,
0.0398,18.505,,,,,,,,,,
0.0398,18.391,,,,,,,,,,
0.0398,18.481,,,,,,,,,,
0.0398,18.494,,,,,,,,,,
0.0398,18.453,,,,,,,,,,
0.0398,18.392,,,,,,,,,,
0.0398,18.536,,,,,,,,,,
0.0398,18.475,,,,,,,,,,
0.0398,18.409,,,,,,,,,,
0.0398,18.365,,,,,,,,,,
0.0398,18.518,,,,,,,,,,
0.0398,18.469,,,,,,,,,,
0.0398,18.513,,,,,,,,,,
0.0398,18.391,,,,,,,,,,
0.0398,18.504,,,,,,,,,,
